# STAR POSITIONS		MASSES
14.5055  -16.157  -8.84446  6.75335
9.76001  -23.0867  -9.07828  56.414
27.4709  -11.5869  -0.183976  60.8645
-18.8311  -1.37051  -5.90205  47.1743
-6.46819  -25.1748  -9.70049  22.5808
-20.4189  -4.02471  -5.06726  6.91641
-9.13767  2.56761  -1.94206  145.486
3.50435  2.80023  7.62583  24.8881
-14.8613  11.4206  -1.96601  11.9582
-17.9896  -7.25257  5.82779  46.6545
-21.9515  -19.9363  8.0696  58.0043
21.8503  -1.51563  -9.5546  36.5997
-9.97728  13.0864  6.19313  128.379
10.7138  19.9595  8.02434  15.7384
10.4182  2.37368  0.630082  42.8326
12.6917  -11.5947  6.52762  128.335
-16.5689  3.95668  4.23305  31.8132
-11.8501  -17.7689  -0.530988  82.068
12.2213  0.41269  5.39812  86.179
6.94659  -23.7647  9.44579  85.3586
20.0297  5.83604  -1.07974  82.3032
4.22931  -28.2832  9.30675  14.8701
-2.25437  1.09297  -1.13377  41.3692
0.535666  0.337486  -4.43613  50.4972
-3.41952  -0.283099  3.16495  42.0642
21.0958  11.8637  -1.68528  87.8348
-18.6806  16.5814  -3.51087  112.054
-12.5491  -6.53659  -4.27873  93.0353
-0.809463  0.472195  -5.43949  71.6633
-27.9248  -5.10605  6.16196  57.8117
-0.978441  0.132955  -9.36526  123.667
3.07476  -21.5969  -3.72517  55.086
-13.1769  25.299  -6.94162  5.17806
2.78077  -1.76324  -5.53838  110.199
-9.51769  16.545  1.58488  125.975
-15.8734  10.5852  -8.20312  147.039
2.386  -6.53838  -5.43909  104.967
24.5446  -8.22199  -5.95639  79.372
-14.7019  3.99707  -7.50379  125.448
3.84244  -8.7408  -1.21377  25.7012
-3.98279  -4.69192  5.33851  60.811
2.79104  -19.3677  -7.49677  39.6956
7.36234  -9.39386  5.02316  103.93
-0.789743  2.11688  7.13233  62.86
7.28956  -28.5893  3.04346  139.097
12.8552  22.0907  0.928504  7.05411
19.6653  14.3156  -3.60425  103.322
-8.15452  -7.766  4.42656  101.799
-15.8487  -16.5995  -9.63721  96.2004
12.5359  -1.46224  2.26223  60.4471
-12.9864  -10.1842  -5.48555  38.279
2.56022  -9.66115  -0.878556  107.957
20.6252  -4.90257  -6.62747  43.5673
-21.0239  -21.0919  -3.05896  102.524
-18.2249  -13.82  -9.36135  84.1404
10.0925  20.2771  9.51687  41.2329
-20.8494  13.739  -0.537989  54.8143
2.20621  3.73056  1.63557  26.5249
16.6263  0.122952  2.25836  4.28678
19.5011  -14.6984  -4.94024  60.4613
-9.01558  -2.83584  -9.98846  34.6755
8.79355  -12.7675  -5.10542  148.285
-6.20108  26.2826  -3.30814  12.5064
14.0817  15.2618  8.87503  7.31651
4.2342  -11.8003  -3.7598  102.157
20.71  13.3925  8.50929  112.825
-6.77571  -17.0342  0.97483  28.1472
-6.74532  3.60366  1.13225  139.311
5.60126  -10.0514  7.89021  134.098
2.79847  8.60551  8.13831  19.1984
-13.8771  -12.8678  -9.98638  93.4572
3.84128  -19.7078  -6.93568  74.2861
-2.13275  -8.57784  -6.5342  130.435
-0.888868  8.27873  -7.71802  7.37063
-6.24257  2.3862  4.27338  16.9889
-3.42718  -6.25553  3.39837  53.28
27.5392  9.46448  -2.93032  47.7082
-9.22096  2.04049  -0.382441  146.816
5.30191  -16.8486  -5.85087  84.7769
29.0779  1.47638  0.780203  63.1985
0.965126  -2.30096  4.64029  2.3099
12.6014  -7.94987  3.99281  86.0011
15.8082  18.7431  -8.49381  6.22692
5.25631  -1.21095  6.5527  7.14419
-0.244924  1.11318  5.43452  99.6188
-2.5814  3.04647  -9.54961  57.5984
15.3082  3.37519  2.73989  5.63425
3.78315  22.0342  7.0066  111.575
18.1706  -6.80459  1.45963  26.2529
5.1151  0.0506551  9.38216  23.9599
3.72124  2.14155  2.34867  26.1305
-14.1123  5.36019  -1.08483  73.9286
17.9067  -22.5754  -3.54319  91.6394
-6.27687  23.8364  -2.40758  132
5.2036  2.90321  -6.1201  142.363
4.76879  6.72657  -1.31307  129.583
-9.36863  22.5977  -0.112576  56.5001
-7.77321  21.686  -8.58004  145.043
-5.362  4.17095  5.8236  127.087
-4.55403  11.5922  -3.34433  148.285
0.0108491  0.347688  2.76908  93.03
7.18972  7.0954  -1.69331  126.631
-2.03769  0.345516  -4.5884  98.1791
29.0966  4.09265  -7.35696  29.6844
-6.42237  -18.369  -1.56186  103.356
-16.2949  -5.50653  7.91867  66.1166
-1.04051  -10.9274  2.33274  46.7551
-15.2893  -23.3644  6.68342  60.1028
12.2144  -25.5112  -0.650898  83.5937
5.39766  3.58971  -5.82537  134.679
-2.94762  23.8523  -1.70988  17.9553
5.66325  14.1847  5.33867  76.4973
20.1828  21.2923  2.52194  26.0654
-8.60478  10.798  5.80506  22.0435
23.308  14.3428  5.48233  34.1387
-4.1429  12.5187  -4.06739  10.412
-18.6775  -17.6629  2.56114  87.8095
-11.3689  -15.3572  9.27903  82.6164
5.84957  -2.96463  -1.94591  61.8894
-0.966625  -0.916833  -9.17776  111.604
21.3021  -13.8204  8.33231  46.1696
18.4136  -11.317  6.45696  45.81
-0.0768971  -13.5063  -6.91319  47.0324
-1.42133  -7.5048  4.95139  61.0237
1.15691  14.8329  3.11454  111.835
-28.0734  -6.19343  5.95919  98.2672
3.75591  21.7093  -8.2733  24.9301
12.0728  -16.2959  1.79711  6.68851
-13.4829  -15.4156  8.76093  122.224
1.09123  0.621777  6.21807  99.9659
12.1535  6.5732  -6.29266  56.3555
1.15431  5.5512  -4.24806  94.6563
16.9393  18.3735  2.19195  144.335
-10.8119  15.1185  -2.81698  123.762
27.8866  -11.0589  9.13076  117.758
11.8427  6.53617  -0.744309  125.726
-6.67395  -17.0054  2.20369  65.405
8.36065  19.7631  2.78607  109.338
17.0138  -5.5748  6.42975  88.5339
-1.72183  -8.22919  -2.19453  91.5295
13.7668  2.38175  0.565888  71.699
-19.1136  11.2964  -2.89949  29.5526
2.87801  5.78093  -6.36324  77.3835
10.295  -2.79534  -1.5229  148.444
4.86282  -3.08035  -7.1248  45.462
-10.7728  -0.436442  1.62622  122.889
5.88616  9.046  -2.69097  14.8579
-5.86409  7.8608  -8.13349  123.552
-6.1426  -22.0922  -9.53609  129.787
28.7131  -0.824001  0.737345  149.671
10.5412  -3.32163  7.77279  117.06
-3.12389  3.7138  -6.57367  13.9449
-3.36277  4.75445  8.37839  13.6088
-23.4644  12.0754  -3.10533  59.5311
-4.38981  3.96174  -3.99497  124.121
27.3786  -1.63803  8.9867  148.304
-0.318901  0.698471  -0.74129  132.438
-18.7512  -21.6083  0.0571592  42.2088
11.1648  -13.6961  3.91085  135.192
20.1397  3.25007  7.70618  45.2297
4.52214  -13.6807  6.77945  141.323
0.671171  0.101253  -1.43706  4.22707
-25.7228  -7.28342  -9.39301  5.8242
0.00574571  2.62638  1.62919  146.509
-0.528311  0.469547  -7.24869  48.5093
8.30836  -20.7946  6.76523  100.058
6.77462  23.2323  9.40368  140.793
-7.4724  15.0394  -1.79855  40.3825
-2.46923  4.44018  1.31755  83.6429
21.6395  6.2767  -8.48342  135.722
-7.81451  -13.8173  7.49178  26.3309
0.0665671  23.4423  5.22031  43.1059
9.80617  -2.31009  3.88153  145.781
5.21392  -0.565153  2.24619  83.3526
0.167222  0.24466  9.08179  52.2172
0.476113  -9.9564  7.41822  144.852
-0.989936  12.178  -3.86766  64.3865
6.2441  21.5606  3.35865  65.8667
-9.5984  -5.87799  6.28376  88.5474
-14.5773  6.56863  -8.22384  70.3634
15.6225  -11.7286  -9.85844  84.0692
0.372785  -2.12588  -8.07738  35.2122
17.8786  -0.590601  5.9304  22.515
13.5706  -24.0824  2.25934  83.6401
17.3071  14.8534  1.02138  70.318
13.4536  14.6179  5.48028  54.6262
17.0624  -3.42584  -2.41836  8.03154
11.8094  24.0755  2.41753  90.748
9.57758  -26.4764  -0.215157  31.4047
10.6522  5.9431  5.09118  67.8809
-9.59499  -15.0601  3.05109  82.6309
9.30411  -4.59212  -9.4096  107.738
-4.98141  -3.24351  -2.75643  97.0787
-6.49996  1.24728  -3.33239  22.0366
-13.5408  22.6076  3.0903  30.8416
-3.60839  -8.67121  -7.36286  16.9314
-19.5004  17.4793  3.11372  89.6482
-3.16298  -4.33798  -8.06279  103.606
11.3897  25.3968  -3.32685  40.0005
-18.7137  -14.9932  -7.56101  35.3417
0.611623  28.5457  -0.236615  43.2713
1.52511  2.07387  0.0967909  129.63
4.68076  -4.93336  4.14341  139.474
-0.344907  -2.59086  -6.8908  138.926
-0.0417969  -8.26261  0.695951  72.363
1.54519  1.82701  6.94846  136.182
-2.20033  -10.156  1.01493  48.7236
-18.9627  11.132  0.0330038  1.78223
-4.87634  2.57648  4.08467  141.358
-2.26512  8.06012  3.0253  95.6069
13.5211  -17.4963  5.32519  2.37369
0.722196  8.03285  -0.367949  59.8687
12.6068  -9.5391  -4.69866  94.7548
-19.3969  17.2194  -7.65703  130.951
2.02596  7.7781  1.20538  125.005
-7.29994  -28.026  -9.87767  16.1195
10.6509  6.51482  -2.04808  84.0543
3.69241  -3.8678  3.8202  100.866
-2.75867  -7.07839  -5.00273  95.2632
-5.10196  -2.39826  -1.52975  145.404
27.4548  -9.18169  8.66645  90.9273
-0.711605  1.51747  6.3959  40.6977
1.07743  -11.3222  -9.73866  144.424
-5.75158  3.13194  -6.85862  123.602
-22.2519  -20.0382  -0.299629  109.665
9.90547  -10.8301  3.17078  67.3841
-14.6657  3.47819  -5.99057  4.37104
-9.46649  10.3869  7.91341  23.5163
-2.652  -4.09174  -2.11366  144.635
28.883  -2.1946  -0.305707  97.3567
18.0693  7.4554  -9.72379  60.8162
4.80483  -24.0461  -3.24177  54.5619
16.3239  -6.99957  -4.08429  66.7728
-5.68628  -2.43466  5.41528  16.8374
28.0628  -2.20356  7.72052  3.13777
-2.4  3.01868  -6.70516  13.9081
-10.9092  -18.831  -0.700755  100.632
2.60173  -2.87634  7.36863  142.686
