# (1) STAR POSITIONS		MASSES
-28.9645  -1.1534  0.775732  6.75335
-29.6008  -0.944213  0.927711  56.414
-27.8729  -0.897168  14.5419  60.8645
-35.922  -0.430995  1.59039  47.1743
-30.0761  -0.296068  0.329237  22.5808
-36.6924  -1.31912  2.86677  6.91641
-40.8232  3.04124  -4.43867  145.486
-15.269  11.7711  -18.5323  24.8881
-39.2531  7.11085  3.00687  11.9582
-51.0525  -8.48741  6.95869  46.6545
-34.288  -3.89436  26.4782  58.0043
-29.4083  -0.0410455  0.307454  36.5997
-44.6573  19.2248  2.35775  128.379
-19.0027  20.4877  13.7944  15.7384
-15.1104  3.39243  -4.58665  42.8326
-11.8929  -16.542  3.62052  128.335
-50.5737  4.91303  2.89616  31.8132
-37.1377  -10.7028  6.02027  82.068
-7.31349  0.766077  -4.26788  86.179
-23.7851  -21.2614  18.9774  85.3586
-18.1756  3.44527  5.22958  82.3032
-28.1918  -12.092  26.2527  14.8701
-36.6215  3.21024  -11.078  41.3692
-27.9702  1.27885  -7.99354  50.4972
-42.527  -1.03709  -15.2302  42.0642
-21.4155  4.82769  7.65198  87.8348
-35.4354  4.8246  6.47492  112.054
-37.599  -3.95818  -0.486621  93.0353
-32.0558  1.19924  -6.4134  71.6633
-40.7555  -1.96665  21.6373  57.8117
-30.3366  0.0457446  -0.889433  123.667
-28.8182  -8.30113  4.27609  55.086
-30.9164  1.75951  4.13642  5.17806
-26.4666  -2.2405  -5.22337  110.199
-38.3372  14.4928  4.73502  125.975
-32.1579  1.43902  0.732967  147.039
-28.0201  -5.42566  -3.66691  104.967
-26.0429  -1.32556  4.40152  79.372
-33.6127  0.982208  0.0587957  125.448
-25.059  -11.2399  -4.79018  25.7012
-42.0249  -14.1659  -13.5678  60.811
-29.4899  -3.53995  1.14342  39.6956
-16.3925  -17.3623  -4.60432  103.93
-34.7409  12.7079  -21.8276  62.86
-28.7672  -4.83505  18.9182  139.097
-24.1438  10.0634  11.5392  7.05411
-23.9244  4.42282  5.96347  103.322
-45.1757  -14.4527  -5.39429  101.799
-30.3187  -0.333764  0.288439  96.2004
-11.9618  -2.10405  -2.9173  60.4471
-35.3017  -4.1577  0.678736  38.279
-26.6961  -12.4676  -4.56563  107.957
-25.5184  -1.06526  2.09093  43.5673
-31.2531  -1.25717  10.2591  102.524
-30.6498  -0.492716  0.502763  84.1404
-18.7793  22.5439  14.9302  41.2329
-38.8552  5.83524  9.4328  54.8143
-23.7531  10.5631  -12.4104  26.5249
-11.7214  0.135171  1.99411  4.28678
-25.2834  -3.55504  4.76631  60.4613
-30.0153  -0.00482729  -0.00640585  34.6755
-25.8378  -6.0431  0.246082  148.285
-31.3821  5.85805  8.03307  12.5064
-12.2757  19.2097  10.8829  7.31651
-26.8816  -8.69071  -1.53696  102.157
-12.1682  11.5313  17.8856  112.825
-35.9325  -14.9143  3.6572  28.1472
-42.8376  6.85846  -8.18488  139.311
-17.2962  -22.7967  -6.2496  134.098
-22.2765  23.7505  -10.7939  19.1984
-30.0145  -0.0134104  0.00534707  93.4572
-29.1726  -4.24512  1.55626  74.2861
-31.1437  -4.59989  -2.13528  130.435
-30.3273  3.04801  -1.52293  7.37063
-46.6432  6.3618  -11.8711  16.9889
-38.2218  -15.0069  -10.5407  53.28
-26.6158  1.16306  9.9825  47.7082
-43.0837  2.89527  -5.34348  146.816
-28.1615  -5.84238  1.10495  84.7769
-24.536  0.277426  15.2166  63.1985
-25.3088  -11.1844  -18.3074  2.3099
-12.2486  -11.1989  -0.140588  86.0011
-28.8743  1.33468  1.4338  6.22692
-11.417  -4.28114  -15.9005  7.14419
-31.9022  8.64554  -21.3925  99.6188
-30.2967  0.350166  -0.495738  57.5984
-11.3573  4.11037  0.8611  5.63425
-26.2381  21.9106  12.5111  111.575
-14.6114  -5.76277  5.04562  26.2529
-8.13325  0.216548  -19.1586  23.9599
-18.7559  6.47093  -13.2211  26.1305
-42.5011  4.74822  0.0855822  73.9286
-27.6552  -2.95612  8.92002  91.6394
-32.2204  8.43214  7.32596  132
-25.9447  2.26257  -3.50793  142.363
-23.2711  9.49132  -5.86759  129.583
-34.4071  10.6302  9.35624  56.5001
-30.6068  1.69293  1.14123  145.043
-45.682  12.1986  -12.9861  127.087
-33.5975  9.15741  -1.69413  148.285
-29.8721  4.09899  -18.7094  93.03
-21.6177  8.27232  -4.06918  126.631
-34.0539  0.687398  -6.99894  98.1791
-28.8856  0.15675  3.80148  29.6844
-33.9885  -11.4078  3.76288  103.356
-55.188  -8.51177  3.94239  66.1166
-31.6893  -17.741  -4.96172  46.7551
-36.9579  -10.6327  21.559  60.1028
-27.1877  -5.87391  12.4198  83.5937
-25.7081  2.85436  -3.5558  134.679
-31.2175  9.85219  7.48904  17.9553
-21.4703  21.3644  0.419412  76.4973
-26.2031  4.00562  17.9537  26.0654
-44.728  18.4819  -1.88525  22.0435
-18.8079  6.88715  19.1477  34.1387
-32.7753  8.38633  -1.07591  10.412
-39.588  -9.06714  13.4487  87.8095
-46.5488  -22.3543  7.91884  82.6164
-21.0925  -4.51442  -6.79932  61.8894
-30.3687  -0.349694  -1.12381  111.604
-13.3653  -10.7923  19.052  46.1696
-11.1235  -11.6016  10.8835  45.81
-30.0262  -4.60714  -0.461013  47.0324
-33.6361  -19.199  -11.0069  61.0237
-28.4704  19.6116  -0.160068  111.835
-39.348  -2.0623  21.9415  98.2672
-29.61  2.25433  1.21417  24.9301
-20.1404  -13.3084  6.22975  6.68851
-47.2461  -19.7183  10.2809  122.224
-21.5335  4.82417  -22.2902  99.9659
-25.1238  2.63729  -0.438515  56.3555
-28.6246  6.61429  -5.3666  94.6563
-20.7535  10.0294  12.1804  144.335
-36.0857  8.5098  2.57637  123.762
-29.7555  -0.0969499  28.6949  117.758
-17.9036  6.67616  -1.36364  125.726
-36.5269  -16.6308  3.98834  65.405
-23.2557  15.9422  8.25823  109.338
-7.02356  -7.52854  4.77094  88.5339
-32.1538  -10.2939  -5.14584  91.5295
-14.4199  2.69546  -1.08693  71.699
-38.043  4.75355  5.11396  29.5526
-28.0016  4.01418  -3.10662  77.3835
-18.2516  -3.18997  -3.67246  148.444
-27.1307  -1.81758  -2.65774  45.462
-46.7218  -0.677457  -4.90441  122.889
-24.2606  8.82048  -3.07531  14.8579
-31.5706  2.10536  -0.969256  123.552
-30.1582  -0.569073  0.367889  129.787
-23.5045  -0.186405  14.737  149.671
-5.46972  -7.7297  -7.01637  117.06
-32.4365  2.8966  -3.47672  13.9449
-42.5925  17.8038  -16.865  13.6088
-35.9842  3.07965  7.85251  59.5311
-35.3203  4.80154  -5.45666  124.121
-14.0801  -0.952466  23.5959  148.304
-31.8218  3.99023  -13.1772  132.438
-34.1569  -4.79032  13.6877  42.2088
-17.0264  -15.9151  3.7145  135.192
-5.53809  3.94759  9.56172  45.2297
-22.1068  -23.8789  -0.992147  141.323
-26.2227  0.569854  -12.2632  4.22707
-30.5457  -0.154521  0.712254  5.8242
-29.9784  9.8604  -14.3895  146.509
-30.9358  0.831668  -3.9325  48.5093
-21.8814  -20.3195  12.3944  100.058
-23.5645  22.0693  17.8511  140.793
-35.4347  10.9382  1.47091  40.3825
-36.1891  11.1292  -11.2264  83.6429
-28.1105  0.548049  1.1422  135.722
-42.8944  -22.7994  1.52875  26.3309
-29.9464  18.871  12.8496  43.1059
-10.8563  -4.50979  -6.83722  145.781
-16.1276  -1.50367  -11.9468  83.3526
-26.8054  4.67398  -28.0572  52.2172
-28.8243  -24.5851  -8.76523  144.852
-30.7323  9.00922  -1.70592  64.3865
-25.1613  16.7079  9.94761  65.8667
-50.1705  -12.3523  -6.0979  88.5474
-32.4237  1.09215  0.175645  70.3634
-29.8381  -0.12152  0.064201  84.0692
-29.7426  -1.46799  -2.46897  35.2122
-6.56436  -0.774173  4.60123  22.515
-25.1418  -8.62131  15.4993  83.6401
-19.2877  9.19351  8.6044  70.318
-15.1258  16.1614  7.53362  54.6262
-18.9941  -2.20981  1.82178  8.03154
-24.9468  10.3017  14.6724  90.748
-27.6013  -6.63103  12.8724  31.4047
-10.5798  10.835  -4.22861  67.8809
-40.3265  -16.2082  3.72858  82.6309
-29.2445  -0.372864  -0.273022  107.738
-37.2588  -4.72635  -6.55956  97.0787
-38.1458  1.56311  -5.58842  22.0366
-36.5945  11.01  14.8608  30.8416
-31.4096  -3.38727  -1.4789  16.9314
-39.7571  8.7458  14.6711  89.6482
-31.3125  -1.80002  -1.8658  103.606
-27.8797  4.72794  8.56419  40.0005
-32.2871  -1.83239  2.18999  35.3417
-29.8655  6.2758  13.2316  43.2713
-24.9738  6.83464  -12.546  129.63
-17.7725  -12.8874  -11.5968  139.474
-30.3471  -2.60753  -3.85114  138.926
-30.0725  -14.3343  -7.20617  72.363
-21.1045  10.5179  -21.3672  136.182
