# STAR POSITIONS		MASSES
0.418492  0.16074  0.403776  0.79554
0.306493  0.356907  0.473268  0.963799
0.924883  0.436631  0.711265  0.404245
0.45267  0.227964  0.544638  0.911453
0.415914  0.124256  0.574016  0.263122
0.518198  0.622478  0.637998  0.233524
0.777432  0.00611452  0.720097  0.529039
0.371412  0.126788  0.556064  0.477696
0.306369  0.0166002  0.755191  0.117944
0.481816  0.457195  0.234188  0.205315
0.639553  0.252219  0.992223  0.301156
0.0906742  0.17314  0.399565  0.627621
0.626258  0.765841  0.602043  0.51094
0.0773545  0.074319  0.684506  0.624268
0.118503  0.0309895  0.416865  0.656695
0.954944  0.719038  0.707602  0.641232
0.923657  0.885052  0.996472  0.777445
0.0272541  0.189557  0.36805  0.880249
0.340637  0.464367  0.001781  0.41202
0.744244  0.199926  0.98611  0.638203
0.783992  0.129521  0.511158  0.655228
0.704007  0.892761  0.966596  0.632443
0.989454  0.645767  0.661985  0.486458
0.56686  0.203674  0.362516  0.656789
0.190008  0.931356  0.903254  0.606595
0.370693  0.485506  0.0723982  0.952997
0.453312  0.515635  0.204565  0.699777
0.366634  0.179276  0.417566  0.25381
0.0793072  0.459159  0.782718  0.748452
0.530217  0.694705  0.514543  0.556177
0.571103  0.879642  0.279146  0.773327
0.345597  0.320421  0.182976  0.317087
0.212738  0.400412  0.849786  0.14426
0.309038  0.922421  0.110912  0.929446
0.714179  0.792181  0.313515  0.413766
0.852729  0.409084  0.636952  0.0317535
0.716919  0.814237  0.346136  0.461758
0.051158  0.442028  0.802763  0.432856
0.192798  0.777809  0.70395  0.608275
0.53963  0.654295  0.279604  0.191838
0.914179  0.652189  0.614264  0.250394
0.548162  0.700875  0.378986  0.683176
0.225369  0.613298  0.779781  0.510163
0.833871  0.811241  0.620284  0.298535
0.303184  0.794735  0.909606  0.34233
0.581085  0.139617  0.247035  0.789155
0.958797  0.642954  0.311705  0.54377
0.0308218  0.11586  0.658889  0.136558
0.803557  0.701067  0.859939  0.130973
0.699886  0.188363  0.957597  0.254321
0.27818  0.849851  0.583406  0.607581
0.554724  0.820084  0.693139  0.769992
0.627741  0.0199266  0.216595  0.730896
0.416322  0.349799  0.440006  0.61373
0.394168  0.155644  0.295991  0.504445
0.189798  0.362885  0.0338911  0.149046
0.39341  0.759074  0.792007  0.273085
0.235984  0.529443  0.155447  0.121078
0.446247  0.671617  0.824786  0.977821
0.332164  0.462271  0.460492  0.769107
0.339697  0.861072  0.728134  0.839401
0.205292  0.0231853  0.624976  0.0525551
0.61023  0.87362  0.598017  0.982935
0.563355  0.663416  0.49822  0.0735161
0.760526  0.28304  0.490283  0.790174
0.899227  0.822278  0.039388  0.443885
0.448248  0.923545  0.616912  0.0717828
0.0962062  0.128043  0.849839  0.54146
0.0183282  0.928023  0.230871  0.488826
0.0255733  0.145917  0.907965  0.326923
0.489512  0.610012  0.38675  0.0208586
0.893901  0.700249  0.563297  0.652386
0.75142  0.0256513  0.41765  0.67744
0.07146  0.361587  0.953132  0.782244
0.280131  0.630906  0.778394  0.080531
0.512957  0.533906  0.767599  0.168354
0.138327  0.809729  0.870924  0.00716919
0.667986  0.703318  0.708059  0.374104
0.390261  0.190437  0.589833  0.474967
0.970927  0.816809  0.0588963  0.425721
0.33234  0.590414  0.6043  0.477402
0.598697  0.448004  0.524236  0.784206
0.116881  0.13336  0.827267  0.0315152
0.189603  0.376714  0.868799  0.577579
0.429571  0.568655  0.113499  0.787583
0.627712  0.459958  0.946045  0.710653
0.870462  0.0890269  0.975275  0.0684426
0.814506  0.204436  0.396974  0.978334
0.583806  0.990521  0.00774699  0.855606
0.573263  0.263838  0.659377  0.348511
0.483815  0.347925  0.775576  0.91995
0.461429  0.179155  0.940036  0.151849
0.131425  0.489104  0.128302  0.00666602
0.302446  0.0561153  0.471313  0.0183804
0.931406  0.443345  0.283936  0.727352
0.690832  0.531081  0.698771  0.0345451
0.839675  0.711627  0.548621  0.586501
0.572956  0.31524  0.0278981  0.759384
0.197408  0.660855  0.224742  0.375346
0.260863  0.826651  0.395726  0.434879
