0 0.0 0.0
1 0.932292 0.231136
2 1.84968 -0.402672
3 2.0611 -0.271097
4 1.87406 -1.26335
5 0.884183 -1.13247
6 0.354307 -0.985486
7 0.645183 -1.71122
8 -0.165377 -1.4022
9 -1.06232 -2.30279
10 -0.434983 -3.23503
11 0.550465 -3.57539
12 0.905337 -4.21199
13 0.572264 -3.43358
14 -0.00583278 -4.05997
15 0.0462163 -3.19362
16 0.0526075 -3.30786
17 -0.214627 -4.30529
18 -0.0270729 -4.3011
19 0.370383 -3.30383
20 0.767295 -3.60924
21 0.0415511 -4.42841
22 0.13477 -5.26878
23 -0.138429 -4.27054
24 -0.977201 -5.26215
25 -0.558518 -4.90047
26 0.150222 -4.10881
27 -0.844394 -4.00871
28 -0.186694 -3.33633
29 0.0689373 -3.97386
30 0.608523 -4.22345
31 0.0541166 -3.58253
32 0.891381 -4.48493
33 0.372775 -5.33014
34 -0.519956 -4.63341
35 0.476005 -5.29477
36 0.403071 -5.38539
37 -0.512218 -5.44243
38 0.118062 -4.58238
39 0.345728 -4.43562
40 -0.65401 -5.39064
41 -0.376824 -4.92896
42 0.0804044 -5.92734
43 0.139985 -6.91847
44 -0.85883 -6.98004
45 0.0070597 -7.8952
46 -0.445229 -7.09352
47 -0.972188 -7.21442
48 -0.000358122 -6.36754
49 -0.221303 -6.86238
50 0.197857 -7.82516
51 0.0325006 -6.86662
52 -0.762573 -6.29616
53 -0.838607 -7.10536
54 -0.412262 -6.62375
55 -1.38957 -7.60916
56 -2.30804 -8.1562
57 -2.76795 -7.62024
58 -3.65414 -8.62017
59 -3.03229 -7.99223
60 -3.50082 -8.98609
61 -2.5016 -9.98067
62 -2.93361 -9.39219
63 -1.9401 -10.3922
64 -2.91832 -10.6788
65 -3.30074 -10.6203
66 -4.06179 -11.6018
67 -3.17829 -12.57
68 -2.80725 -13.0316
69 -2.56564 -13.9833
70 -2.9852 -14.0725
71 -2.69117 -14.2773
72 -3.69057 -15.2674
73 -2.79424 -14.9524
74 -2.61751 -14.2623
75 -3.367 -13.5309
76 -4.34257 -13.2198
77 -4.56693 -12.7762
78 -3.58557 -11.8736
79 -3.50737 -12.8724
80 -4.49906 -12.2426
81 -3.58203 -13.0207
82 -4.57515 -14.0185
