3905 0 63
3915 1 62
3925 1 61
3935 1 60
3945 0 60
3955 0 60
3965 1 59
3975 0 59
3985 1 58
3995 1 57
4005 0 57
4015 2 55
4025 0 55
4035 0 55
4045 1 54
4055 0 54
4065 0 54
4075 2 52
4085 0 52
4095 1 51
4105 3 48
4115 0 48
4125 2 46
4135 1 45
4145 0 45
4155 1 44
4165 0 44
4175 0 44
4185 0 44
4195 2 42
4205 1 41
4215 0 41
4225 0 41
4235 0 41
4245 1 40
4255 1 39
4265 0 39
4275 0 39
4285 0 39
4295 1 38
4305 1 37
4315 1 36
4325 1 35
4335 0 35
4345 2 33
4355 1 32
4365 0 32
4375 0 32
4385 1 31
4395 0 31
4405 0 31
4415 0 31
4425 1 30
4435 0 30
4445 0 30
4455 1 29
4465 0 29
4475 0 29
4485 0 29
4495 1 28
4505 0 28
4515 0 28
4525 0 28
4535 1 27
4545 1 26
4555 0 26
4565 0 26
4575 0 26
4585 0 26
4595 1 25
4605 0 25
4615 0 25
4625 1 24
4635 0 24
4645 0 24
4655 0 24
4665 1 23
4675 0 23
4685 0 23
4695 1 22
4705 0 22
4715 0 22
4725 0 22
4735 0 22
4745 0 22
4755 0 22
4765 0 22
4775 1 21
4785 1 20
4795 0 20
4805 0 20
4815 1 19
4825 1 18
4835 0 18
4845 0 18
4855 0 18
4865 0 18
4875 1 17
4885 0 17
4895 0 17
4905 0 17
4915 0 17
4925 0 17
4935 0 17
4945 0 17
4955 1 16
4965 1 15
4975 0 15
4985 0 15
4995 0 15
5005 1 14
5015 0 14
5025 0 14
5035 0 14
5045 0 14
5055 0 14
5065 0 14
5075 0 14
5085 0 14
5095 0 14
5105 1 13
5115 0 13
5125 0 13
5135 0 13
5145 0 13
5155 0 13
5165 0 13
5175 0 13
5185 1 12
5195 0 12
5205 1 11
5215 1 10
5225 0 10
5235 1 9
5245 0 9
5255 0 9
5265 0 9
5275 1 8
5285 0 8
5295 1 7
5305 0 7
5315 0 7
5325 0 7
5335 1 6
5345 0 6
5355 0 6
5365 0 6
5375 0 6
5385 0 6
5395 1 5
5405 0 5
5415 0 5
5425 0 5
5435 0 5
5445 0 5
5455 0 5
5465 0 5
5475 0 5
5485 0 5
5495 1 4
5505 0 4
5515 0 4
5525 0 4
5535 0 4
5545 0 4
5555 0 4
5565 0 4
5575 0 4
5585 0 4
5595 0 4
5605 0 4
5615 0 4
5625 0 4
5635 0 4
5645 0 4
5655 0 4
5665 0 4
5675 1 3
5685 0 3
5695 0 3
5705 0 3
5715 0 3
5725 0 3
5735 0 3
5745 0 3
5755 0 3
5765 0 3
5775 0 3
5785 1 2
5795 0 2
5805 0 2
5815 0 2
5825 0 2
5835 0 2
5845 0 2
5855 0 2
5865 0 2
5875 0 2
5885 0 2
5895 0 2
5905 0 2
5915 0 2
5925 0 2
5935 0 2
5945 0 2
5955 0 2
5965 0 2
5975 0 2
5985 0 2
5995 0 2
6005 0 2
6015 0 2
6025 0 2
6035 0 2
6045 0 2
6055 0 2
6065 0 2
6075 1 1
6085 0 1
6095 0 1
6105 0 1
6115 0 1
6125 0 1
6135 0 1
6145 0 1
6155 0 1
6165 0 1
6175 0 1
6185 0 1
6195 0 1
6205 0 1
6215 0 1
6225 0 1
6235 0 1
6245 0 1
6255 0 1
6265 0 1
6275 0 1
6285 0 1
6295 0 1
6305 0 1
6315 0 1
6325 0 1
6335 0 1
6345 0 1
6355 0 1
6365 0 1
6375 0 1
6385 0 1
6395 0 1
6405 0 1
6415 0 1
6425 0 1
6435 0 1
6445 0 1
6455 0 1
6465 0 1
6475 0 1
6485 0 1
6495 0 1
6505 0 1
6515 0 1
6525 0 1
6535 0 1
6545 0 1
6555 0 1
6565 0 1
6575 0 1
6585 0 1
6595 0 1
6605 0 1
6615 0 1
6625 0 1
6635 0 1
6645 0 1
6655 0 1
6665 0 1
6675 0 1
6685 0 1
6695 0 1
6705 0 1
6715 0 1
6725 0 1
6735 0 1
6745 0 1
6755 0 1
6765 0 1
6775 0 1
6785 0 1
6795 0 1
6805 0 1
6815 0 1
6825 0 1
6835 0 1
6845 0 1
6855 0 1
6865 0 1
6875 0 1
6885 0 1
6895 0 1
6905 0 1
6915 0 1
6925 0 1
6935 0 1
6945 0 1
6955 0 1
6965 0 1
6975 0 1
6985 0 1
6995 0 1
7005 0 1
7015 0 1
7025 0 1
7035 0 1
7045 0 1
7055 0 1
7065 0 1
7075 0 1
7085 0 1
7095 0 1
7105 0 1
7115 0 1
7125 0 1
7135 0 1
7145 0 1
7155 0 1
7165 0 1
7175 0 1
7185 0 1
7195 0 1
7205 0 1
7215 0 1
7225 0 1
7235 0 1
7245 0 1
7255 0 1
7265 0 1
7275 0 1
7285 0 1
7295 0 1
7305 0 1
7315 0 1
7325 0 1
7335 0 1
7345 0 1
7355 0 1
7365 0 1
7375 0 1
7385 0 1
7395 0 1
7405 0 1
7415 0 1
7425 0 1
7435 0 1
7445 0 1
7455 0 1
7465 0 1
7475 0 1
7485 0 1
7495 0 1
7505 0 1
7515 0 1
7525 0 1
7535 0 1
7545 0 1
7555 0 1
7565 0 1
7575 0 1
7585 0 1
7595 0 1
7605 0 1
7615 0 1
7625 0 1
7635 0 1
7645 0 1
7655 0 1
7665 0 1
7675 0 1
7685 0 1
7695 0 1
7705 0 1
7715 0 1
7725 0 1
7735 0 1
7745 0 1
7755 0 1
7765 0 1
7775 0 1
7785 0 1
7795 0 1
7805 0 1
7815 0 1
7825 0 1
7835 0 1
7845 0 1
7855 0 1
7865 0 1
7875 0 1
7885 0 1
7895 0 1
7905 0 1
7915 0 1
7925 0 1
7935 0 1
7945 0 1
7955 0 1
7965 0 1
7975 0 1
7985 0 1
7995 0 1
8005 0 1
8015 0 1
8025 0 1
8035 0 1
8045 0 1
8055 0 1
8065 0 1
8075 0 1
8085 0 1
8095 0 1
8105 0 1
8115 0 1
8125 0 1
8135 0 1
8145 0 1
8155 0 1
8165 0 1
8175 0 1
8185 0 1
8195 0 1
8205 0 1
8215 0 1
8225 0 1
8235 0 1
8245 0 1
8255 0 1
8265 0 1
8275 0 1
8285 0 1
8295 0 1
8305 0 1
8315 0 1
8325 0 1
8335 0 1
8345 0 1
8355 0 1
8365 1 0
8375 0 0
8385 0 0
8395 0 0
8405 0 0
8415 0 0
8425 0 0
8435 0 0
8445 0 0
8455 0 0
8465 0 0
8475 0 0
8485 0 0
8495 0 0
8505 0 0
8515 0 0
8525 0 0
8535 0 0
8545 0 0
8555 0 0
8565 0 0
8575 0 0
8585 0 0
8595 0 0
8605 0 0
8615 0 0
8625 0 0
8635 0 0
8645 0 0
8655 0 0
8665 0 0
8675 0 0
8685 0 0
8695 0 0
8705 0 0
8715 0 0
8725 0 0
8735 0 0
8745 0 0
8755 0 0
8765 0 0
8775 0 0
8785 0 0
8795 0 0
8805 0 0
8815 0 0
8825 0 0
8835 0 0
8845 0 0
8855 0 0
8865 0 0
8875 0 0
8885 0 0
8895 0 0
8905 0 0
8915 0 0
8925 0 0
8935 0 0
8945 0 0
8955 0 0
8965 0 0
8975 0 0
8985 0 0
8995 0 0
9005 0 0
9015 0 0
9025 0 0
9035 0 0
9045 0 0
9055 0 0
9065 0 0
9075 0 0
9085 0 0
9095 0 0
9105 0 0
9115 0 0
9125 0 0
9135 0 0
9145 0 0
9155 0 0
9165 0 0
9175 0 0
9185 0 0
9195 0 0
9205 0 0
9215 0 0
9225 0 0
9235 0 0
9245 0 0
9255 0 0
9265 0 0
9275 0 0
9285 0 0
9295 0 0
9305 0 0
9315 0 0
9325 0 0
9335 0 0
9345 0 0
9355 0 0
9365 0 0
9375 0 0
9385 0 0
9395 0 0
9405 0 0
9415 0 0
9425 0 0
9435 0 0
9445 0 0
9455 0 0
9465 0 0
9475 0 0
9485 0 0
9495 0 0
9505 0 0
9515 0 0
9525 0 0
9535 0 0
9545 0 0
9555 0 0
9565 0 0
9575 0 0
9585 0 0
9595 0 0
9605 0 0
9615 0 0
9625 0 0
9635 0 0
9645 0 0
9655 0 0
9665 0 0
9675 0 0
9685 0 0
9695 0 0
9705 0 0
9715 0 0
9725 0 0
9735 0 0
9745 0 0
9755 0 0
9765 0 0
9775 0 0
9785 0 0
9795 0 0
9805 0 0
9815 0 0
9825 0 0
9835 0 0
9845 0 0
9855 0 0
9865 0 0
9875 0 0
9885 0 0
9895 0 0
9905 0 0
9915 0 0
9925 0 0
9935 0 0
9945 0 0
9955 0 0
9965 0 0
9975 0 0
9985 0 0
9995 0 0
